sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:14:43.374770,2022-09-16 11:14:43.374770,1663319683.37477,1663319683.37477,3.864433,3.864433,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:14:59.376935,2022-09-16 11:14:59.376935,1663319699.376935,1663319699.376935,19.866598,19.866598,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:15:31.378338,2022-09-16 11:15:31.378338,1663319731.378338,1663319731.378338,51.868001,51.868001,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:16:35.381905,2022-09-16 11:16:35.381905,1663319795.381905,1663319795.381905,115.871568,115.871568,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:18:43.386402,2022-09-16 11:18:43.386402,1663319923.386402,1663319923.386402,243.876065,243.876065,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:22:59.389281,2022-09-16 11:22:59.389281,1663320179.389281,1663320179.389281,499.878944,499.878944,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:31:31.391865,2022-09-16 11:31:31.391865,1663320691.391865,1663320691.391865,1011.881528,1011.881528,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 11:48:35.396021,2022-09-16 11:48:35.396021,1663321715.396021,1663321715.396021,2035.885684,2035.885684,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 12:22:43.398075,2022-09-16 12:22:43.398075,1663323763.398075,1663323763.398075,4083.887738,4083.887738,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,replay,0,Normal
02:42:23:55:81:7e,33:33:00:00:00:fb,02:42:23:55:81:7e,33:33:00:00:00:fb,,,IPV6,2022-09-16 13:22:43.401494,2022-09-16 13:22:43.401494,1663327363.401494,1663327363.401494,7683.891157,7683.891157,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,71,0,71.0,,71.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ip-scan,0,Normal
