sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label,start_hour,start_day,start_month,end_hour,end_day,end_month,duration_seconds
0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.002083390485495329,0.002083390485495329,0.002083390449299423,0.002083390449299423,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.006250210164580494,0.006250210164580494,0.006250210148746435,0.006250210148746435,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.014583404670702294,0.014583404670702294,0.014583404639928415,0.014583404639928415,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.031249485560692847,0.031249485560692847,0.03124948555918242,0.03124948555918242,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.06458200924680568,0.06458200924680568,0.06458200923513023,0.06458200923513023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.1312547239358537,0.1312547239358537,0.13125472392107304,0.13125472392107304,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.2645926432451233,0.2645926432451233,0.2645926432455712,0.2645926432455712,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,11,16,9,11,16,9,0.0
0,0,0,0,0,0,0,0.5312520312727429,0.5312520312727429,0.5312520312463735,0.5312520312463735,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,replay,0.0,Normal,12,16,9,12,16,9,0.0
0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,Normal,0.0,Normal,13,16,9,13,16,9,0.0
